dataset,split,group,image,original_split
dataset_1,train,IMG_20250729_083940,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083940_jpg.rf.3495e3c6e1cbd04e9b688a829f559ef0.jpg,valid
dataset_1,train,wooden-pallets-up-to-sky-16862357,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-pallets-up-to-sky-16862357_jpg.rf.d3031722c01b7a1da7a8b7b2016047e3.jpg,valid
dataset_1,train,IMG_20250806_104050,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104050_jpg.rf.8814d241b03e1ed04175f2606cca25b7.jpg,valid
dataset_1,test,0554,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0554_jpg.rf.8b00702e44b15989e152fbf0299e4611.jpg,valid
dataset_1,train,IMG_20250813_135717,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135717_jpg.rf.f17ad272ef61533bda7701df81837d86.jpg,valid
dataset_1,train,IMG_20250729_084246,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084246_jpg.rf.8dc5e103bad5047c272fb30193716dde.jpg,valid
dataset_1,train,IMG_20250729_085059,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085059_jpg.rf.26a1ac9a63d922147cc72b47b415a6e0.jpg,valid
dataset_1,val,0484,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0484_jpg.rf.509ae3143ac2b95f64e6e0ea0c4da856.jpg,valid
dataset_1,train,IMG_20250729_084205,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084205_jpg.rf.a828d8909f0569e0da913ccb252d2820.jpg,valid
dataset_1,train,IMG_20250806_104105,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104105_jpg.rf.13093f164d9eece10e6efb520bd42c2d.jpg,valid
dataset_1,train,IMG_20250729_084515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084515_jpg.rf.1710372d92dd7e35a68c0c059cf3d992.jpg,valid
dataset_1,train,A9AJJK,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/A9AJJK_jpg.rf.13206be5112d013deef30d0ec79046a3.jpg,valid
dataset_1,train,IMG_20250813_135406,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135406_jpg.rf.fd4cdff8fc8c34d2e09c5358645a322f.jpg,valid
dataset_1,val,IMG_20250806_104418,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104418_jpg.rf.2aeaccdbda32d88defab829bcb1f9dd4.jpg,valid
dataset_1,test,C5D4TR,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/C5D4TR_jpg.rf.cd438d8a6f7d70bec99fbee74f775a70.jpg,valid
dataset_1,val,0530,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0530_jpg.rf.19a009e0fab9bf39479d71d3b35259fd.jpg,valid
dataset_1,train,IMG_20250806_104551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104551_jpg.rf.42e26aa4e2f03546135bf5ba5010d83d.jpg,valid
dataset_1,test,IMG_20250813_135442,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135442_jpg.rf.f26f6ae419a24de5d6560dc8f0850001.jpg,valid
dataset_1,test,IMG_20250729_085121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085121_jpg.rf.5738a5db73c6bbad83af024b3464d2a3.jpg,valid
dataset_1,train,IMG_20250729_083658,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083658_jpg.rf.3e96f270e20f956c341331d8dfb6549c.jpg,valid
dataset_1,train,IMG_20250806_104125,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104125_jpg.rf.092d4f78f0566609493e876545832a8c.jpg,valid
dataset_1,train,IMG_20250729_084312,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084312_jpg.rf.a72d37db261f3e8091b8d8b236df9d27.jpg,valid
dataset_1,train,IMG_20250729_133059,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_133059_jpg.rf.d4369176ff9c8c72cdeeb213db076bc4.jpg,valid
dataset_1,train,stack-industrial-plastic-pallets-stack-industrial-plastic-pallets-215737621,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/stack-industrial-plastic-pallets-stack-industrial-plastic-pallets-215737621_jpg.rf.13bf7964611d8f55512625318b1a8024.jpg,valid
dataset_1,train,IMG_20250806_104536,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104536_jpg.rf.0521ec9e31a4272d4f47d31aa99b0673.jpg,valid
dataset_1,val,stack-of-pallets-on-hard-standing-DB1NCN,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/stack-of-pallets-on-hard-standing-DB1NCN_jpg.rf.d8e421da44974112f5aa355900fe6706.jpg,valid
dataset_1,val,IMG_20250729_084127,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084127_jpg.rf.239d89f471ee8f6862faa645b8e1bca8.jpg,valid
dataset_1,val,IMG_20250729_084604,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084604_jpg.rf.2ee4ae9280dca8e3e2bc4b1a9637ed4f.jpg,valid
dataset_1,train,IMG_20250813_135305,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135305_jpg.rf.39e830fa15027278c70db79e988ffd14.jpg,valid
dataset_1,train,IMG_20250806_104129,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104129_jpg.rf.a0e6e41c0a21aba1c0aae838808b184b.jpg,valid
dataset_1,train,IMG_20250729_083802,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083802_jpg.rf.92abfda177529b30630b1dc9e0fa11ec.jpg,valid
dataset_1,test,stacked-of-rice-sacks-on-plastic-pallet-in-warehouse-DJ68BC,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/stacked-of-rice-sacks-on-plastic-pallet-in-warehouse-DJ68BC_jpg.rf.ffcad70363b7f50c326c3d87897b06f6.jpg,valid
dataset_1,train,IMG_20250729_083612,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083612_jpg.rf.9f7cbfd90038f159aa7ab22f2999a52e.jpg,valid
dataset_1,train,IMG_20250729_083517,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083517_jpg.rf.cdba255f128d1db65371002317fa151d.jpg,valid
dataset_1,train,IMG_20250729_083605,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083605_jpg.rf.cae5c5bf4867318aeaa29a387cb53709.jpg,valid
dataset_1,train,0454,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0454_jpg.rf.09408ed4633ea07160c1363174aa729e.jpg,valid
dataset_1,test,IMG_20250806_103755,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103755_jpg.rf.889ad09072a674fd45a43692c2c836ac.jpg,valid
dataset_1,test,pallets-stacked-outside-warehouse-athens-greece-november-pallets-stacked-outside-warehouse-204709709,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/pallets-stacked-outside-warehouse-athens-greece-november-pallets-stacked-outside-warehouse-204709709_jpg.rf.b12a4d9a3a97d30859a4dc9f85bf1a68.jpg,valid
dataset_1,train,IMG_20250729_083652,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083652_jpg.rf.28dfbc55d1055f5bf95172eeda912402.jpg,valid
dataset_1,train,IMG_20250804_141450,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250804_141450_jpg.rf.5cb3a56d382d4a8f131618fc5680488d.jpg,valid
dataset_1,train,IMG_20250729_083523,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083523_jpg.rf.8634188bd84f8f824aba88ab664f5ee8.jpg,valid
dataset_1,train,IMG_20250729_133052,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_133052_jpg.rf.c58b1556f3d3c5d545969e94ffdfc0a2.jpg,valid
dataset_1,train,IMG_20250813_135042,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135042_jpg.rf.dbb58e95b0b96c2cfae60694caebf78c.jpg,valid
dataset_1,train,IMG_20250729_085049,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085049_jpg.rf.a544e16b1297864ef14b699dfdd697e0.jpg,valid
dataset_1,train,wood-pallets-background-15240112,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wood-pallets-background-15240112_jpg.rf.fbaf2fc0df29adcdb4abbdfc10e16cc7.jpg,valid
dataset_1,train,2A3X76N,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/2A3X76N_jpg.rf.ca81dae71c746c3c3e0e8352c87fc8bd.jpg,valid
dataset_1,val,P94F69,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/P94F69_jpg.rf.341009f158cfc00f7464eb84daefc37a.jpg,valid
dataset_1,train,IMG_20250729_083517,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083517_jpg.rf.e72cc6793cb69cc43b48d34f138c13fe.jpg,valid
dataset_1,val,0540,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0540_jpg.rf.4e5f855a9719a8fe2e59d8e9b0c42653.jpg,valid
dataset_1,test,0542,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0542_jpg.rf.d6b0d12ff4ef68e17f6414bd0ef1b361.jpg,valid
dataset_1,train,IMG_20250729_083847,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083847_jpg.rf.954c5b9151cca6baf46fc6d6894c2934.jpg,valid
dataset_1,train,IMG_20250806_103857,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103857_jpg.rf.6e08aa7242396fc081ddf39eb02cc676.jpg,valid
dataset_1,test,IMG_20250729_083636,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083636_jpg.rf.15f17d68cda3e7c738039f028f056bee.jpg,valid
dataset_1,train,IMG_20250806_104050,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104050_jpg.rf.9d125ff9a1b500e9386a2b6fbb7793e5.jpg,valid
dataset_1,test,IMG_20250806_103755,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103755_jpg.rf.3a4cd1973a3fb8e2a8b742543c1ffc05.jpg,valid
dataset_1,train,IMG_20250729_083835,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083835_jpg.rf.aedcbc3ea3e01572e5a51d83af5f8bfd.jpg,valid
dataset_1,test,IMG_20250729_083636,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083636_jpg.rf.5f21a0056ac19255400f3c676f9fb008.jpg,valid
dataset_1,train,IMG_20250729_083551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083551_jpg.rf.79c7290ef8276811664b1cd19062ed27.jpg,valid
dataset_1,val,0494,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0494_jpg.rf.27a2417ef06d6c24cae5b7b8524099ad.jpg,valid
dataset_1,train,IMG_20250729_084331,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084331_jpg.rf.750791e867c95ceb50f0c8be8ba7f9b5.jpg,valid
dataset_1,train,IMG_20250729_083641,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083641_jpg.rf.0324b525370a52e438e8267bc6cf12d5.jpg,valid
dataset_1,test,IMG_20250729_084141,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084141_jpg.rf.682064fb4e5955c4ccc2ca0d8134bc41.jpg,valid
dataset_1,test,0438,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0438_jpg.rf.2007da887d345bee54f552ee1efc231d.jpg,valid
dataset_1,train,IMG_20250729_084542,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084542_jpg.rf.ebda7c92d8025118c73a553805f7e935.jpg,valid
dataset_1,test,IMG_20250813_100118,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_100118_jpg.rf.97d2616b6546e727396a333ae0c01c92.jpg,valid
dataset_1,train,0436,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0436_jpg.rf.8439dff842c5516306e22de260c86cd8.jpg,valid
dataset_1,train,IMG_20250729_083523,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083523_jpg.rf.6e261423b9bee25b4190eb3ba32a153a.jpg,valid
dataset_1,val,empty-pallets-29526098,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/empty-pallets-29526098_jpg.rf.3557ce3a42e1256b318208f04b00db75.jpg,valid
dataset_1,train,IMG_20250729_083523,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083523_jpg.rf.d140535a070177dfee2b952f9762d91c.jpg,valid
dataset_1,train,IMG_20250813_135943,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135943_jpg.rf.3897fb47cac77e59552ff2930bc6b16a.jpg,valid
dataset_1,train,IMG_20250806_104125,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104125_jpg.rf.bbdb15f82314f1787a654c1db55b3504.jpg,valid
dataset_1,val,IMG_20250729_084122,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084122_jpg.rf.c3bd3069df7cd7855ff4328c5ea12e0f.jpg,valid
dataset_1,train,IMG_20250729_084542,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084542_jpg.rf.3845189827ae20c8d7dcab92fa8f6b05.jpg,valid
dataset_1,train,IMG_20250804_140843,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250804_140843_jpg.rf.3f5a875f2182e8f7ec74bc0ba3fe4080.jpg,valid
dataset_1,train,IMG_20250806_103917,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103917_jpg.rf.f0ef6c50d7c98e20d3b2d9018c9de4dd.jpg,valid
dataset_1,val,IMG_20250729_083928,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083928_jpg.rf.a32f1b62216fe7d4eeeede18fc530554.jpg,valid
dataset_1,train,wood-pallets-4395709,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wood-pallets-4395709_jpg.rf.9f12007ac7f347c0bebe6f9d30fe2b5a.jpg,valid
dataset_1,val,cargo-pallets-portrait-format-469981,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/cargo-pallets-portrait-format-469981_jpg.rf.7c3fba58e0ab3d0e0cc8c74d5c9237e9.jpg,valid
dataset_1,train,IMG_20250806_103857,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103857_jpg.rf.d22de471b1642f03ede37d88b87e9095.jpg,valid
dataset_1,train,IMG_20250813_135326,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135326_jpg.rf.4a999740c506f1c236f066853d39910e.jpg,valid
dataset_1,val,IMG_20250729_083817,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083817_jpg.rf.7ae26748125c457f782587b0fcc8f07a.jpg,valid
dataset_1,train,IMG_20250813_140303,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140303_jpg.rf.4d584792df580ff2c43d531501f9171e.jpg,valid
dataset_1,train,IMG_20250729_083840,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083840_jpg.rf.f797137cd032839b8c219e080e7e283d.jpg,valid
dataset_1,train,IMG_20250729_083528,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083528_jpg.rf.a51b4a15786f861b74cdfa2a156c1039.jpg,valid
dataset_1,train,IMG_20250729_084004,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084004_jpg.rf.dba61e161abaee154d9b3c890a7505b8.jpg,valid
dataset_1,train,IMG_20250729_083912,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083912_jpg.rf.de02a5a9e8eb0490c80a1f21ef932650.jpg,valid
dataset_1,val,IMG_20250804_140855,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250804_140855_jpg.rf.62209a10ad373d529ee6d2de288257c2.jpg,valid
dataset_1,train,IMG_20250813_135912,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135912_jpg.rf.a79d7c2010ee6a071f54ee4de3f6ae84.jpg,valid
dataset_1,train,IMG_20250813_135943,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135943_jpg.rf.610ac6f1a737bea07a32e33db77da048.jpg,valid
dataset_1,train,IMG_20250729_085102,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085102_jpg.rf.bdf7ad8de2656f53d8a891c826ba9297.jpg,valid
dataset_1,test,images55_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/images55_jpeg_jpg.rf.77e8073246ecb335e28cacc6a28f7db0.jpg,valid
dataset_1,val,IMG_20250729_083507,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083507_jpg.rf.b7b9ffd3dc1ac43b58ddc2b73696f77e.jpg,valid
dataset_1,train,IMG_20250806_104544,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104544_jpg.rf.0f0db7cc608bd78ed798eb5acc83a9e8.jpg,valid
dataset_1,train,IMG_20250729_083528,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083528_jpg.rf.6411ec5a7c389f502593f85a21d82971.jpg,valid
dataset_1,train,IMG_20250729_084331,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084331_jpg.rf.b643a3ae955696e170f0dad3cc7fd268.jpg,valid
dataset_1,train,IMG_20250729_084524,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084524_jpg.rf.78aecba7aadb21bdbd5f6227fd747064.jpg,valid
dataset_1,val,IMG_20250729_084127,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084127_jpg.rf.3d210eed5c1b97437cd7613e79082b45.jpg,valid
dataset_1,train,0488,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0488_jpg.rf.5ef1bf6f2cf3cae674ae864d5157a652.jpg,valid
dataset_1,train,IMG_20250729_084508,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084508_jpg.rf.86ad9ead47cb277aa7c11522e4cbcf0d.jpg,valid
dataset_1,train,IMG_20250806_104515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104515_jpg.rf.ed05b0fa4a9353b0fb11205813122241.jpg,valid
dataset_1,val,IMG_20250813_140310,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140310_jpg.rf.c5a300cc4bb2aca72225f15ddb804aa2.jpg,valid
dataset_1,train,IMG_20250729_084642,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084642_jpg.rf.a6d0c079f19d406532f221fad6ef782f.jpg,valid
dataset_1,train,IMG_20250729_083557,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083557_jpg.rf.9ae76f234fca8972db31103788e16719.jpg,valid
dataset_1,train,IMG_20250813_140301,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140301_jpg.rf.13e1575f62d80b1f83b4429dffad8ade.jpg,valid
dataset_1,test,IMG_20250813_140329,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140329_jpg.rf.d0ced6f91cbdf57ecdc0ca8b60d50047.jpg,valid
dataset_1,test,CXCF2J,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/CXCF2J_jpg.rf.b2f342450305c150ad5488b86c304f2e.jpg,valid
dataset_1,train,IMG_20250729_084533,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084533_jpg.rf.4d9acfa8f344a39883e17d33c1e7da74.jpg,valid
dataset_1,val,IMG_20250729_084108,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084108_jpg.rf.dd5aa80b2a273441866eb612eb80eef5.jpg,valid
dataset_1,train,IMG_20250729_084550,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084550_jpg.rf.8e696d1a1b971af196a1723b5049d31f.jpg,valid
dataset_1,train,IMG_20250729_084250,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084250_jpg.rf.4a03f8366c5df853d97e27fe92ae3f74.jpg,valid
dataset_1,val,IMG_20250806_104145,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104145_jpg.rf.0b967f9af356a2a0235f0a7c8e393d29.jpg,valid
dataset_1,train,IMG_20250813_140318,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_140318_jpg.rf.adf01813ead9c2c73ffae7aeb23d614a.jpg,valid
dataset_1,test,wooden-pallets-stack-truck-freight-cargo-warehouse-transportation-logistics-industrial-157558754,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-pallets-stack-truck-freight-cargo-warehouse-transportation-logistics-industrial-157558754_jpg.rf.df167641e988fb99bcc889b417a998c2.jpg,valid
dataset_1,val,IMG_20250729_083507,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083507_jpg.rf.5243fcebd7769bca6a794db426ff222c.jpg,valid
dataset_1,train,C5DCE2,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/C5DCE2_jpg.rf.a1b73f18854305c0cdcac75075f008e1.jpg,valid
dataset_1,test,IMG_20250729_084316,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084316_jpg.rf.cddbc4720518fe0c3e5c3671d94d0107.jpg,valid
dataset_1,train,IMG_20250813_135257,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135257_jpg.rf.402e618d160c50302ffc08145bca97c0.jpg,valid
dataset_1,val,IMG_20250729_084117,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084117_jpg.rf.7e9926abb3ba08a3401ca3de70dad6be.jpg,valid
dataset_1,train,0524,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0524_jpg.rf.a533d758b566ef3eac78ee7b3bd78128.jpg,valid
dataset_1,train,IMG_20250729_083931,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083931_jpg.rf.8d7fdc33376a9340933a233e9a1a3591.jpg,valid
dataset_1,train,IMG_20250729_084335,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084335_jpg.rf.ffcf79738473474714959fb44fb1ad35.jpg,valid
dataset_1,train,IMG_20250729_084013,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084013_jpg.rf.caf1ee98a6f2e5d1427c1bebf540c6b1.jpg,valid
dataset_1,train,IMG_20250813_135843,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135843_jpg.rf.3266a238f6fcdf1500b90a7cbad731c9.jpg,valid
dataset_1,test,0526,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0526_jpg.rf.931a73123d06e0381f3eb287a19460b9.jpg,valid
dataset_1,train,IMG_20250729_084230,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084230_jpg.rf.ef63f9db7fa5245b3728db53e2edf576.jpg,valid
dataset_1,train,IMG_20250729_085102,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_085102_jpg.rf.de314a6f2f3bb17d1d60e510503d7f1c.jpg,valid
dataset_1,train,IMG_20250729_084533,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084533_jpg.rf.b02ee9f9216071aeab6ab23fb199d228.jpg,valid
dataset_1,train,IMG_20250729_084312,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084312_jpg.rf.55c60804c313e911b76cb9134d57148b.jpg,valid
dataset_1,train,0516,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0516_jpg.rf.c9b4a97530e8b1d3014760dfadf8a75e.jpg,valid
dataset_1,train,IMG_20250729_084230,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084230_jpg.rf.e85e9d2f6e66d38f8f5b23c26bd52519.jpg,valid
dataset_1,val,IMG_20250806_103808,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103808_jpg.rf.70c5ea81c8dd0a13a80cb17a9da115c3.jpg,valid
dataset_1,train,360_F_232174740_ogrd3by1iphrZ1xBbJ2FzNfDoGWt82on,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/360_F_232174740_ogrd3by1iphrZ1xBbJ2FzNfDoGWt82on_jpg.rf.ae8d10f636b82ea0f4df71b756c755d0.jpg,valid
dataset_1,test,IMG_20250729_083832,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083832_jpg.rf.27efb1742638efae0edde7aa21060f5e.jpg,valid
