distance_m,ex_m,experiment,ey_m,height_error_m,pass,pass_rate,reprojection_rms_px,rotation_deg,rotation_p95_deg,sigma_px,tilt_error_deg,translation_m,translation_p95_m,view_angle_deg
2.0,0.11701498308220959,height_sensitivity,0.03554439642755594,-0.05,0,,3.840446375904383,2.3860999324915326,,,,0.12229435957201398,,
2.0,0.11176752179408544,height_sensitivity,0.0018144654642856372,-0.05,0,,4.346723026425778,0.4194463803613928,,,,0.11178224909578645,,
2.0,0.12257937401916363,height_sensitivity,0.02122768907247173,-0.05,0,,3.507797575060755,2.195752465387926,,,,0.12440384929047632,,
2.0,0.11195563296535926,height_sensitivity,0.032371907814907355,-0.05,0,,3.4398093563669216,2.2652494527532383,,,,0.11654185586411046,,
2.0,0.10139696729795755,height_sensitivity,0.010310677006805352,-0.05,0,,3.7310242437362566,0.5935618288624767,,,,0.10191984614176837,,
2.0,0.1099012035925031,height_sensitivity,0.008258622538296258,-0.05,0,,4.04117200309053,0.8599782573693915,,,,0.11021106749011586,,
2.0,0.11228598382206378,height_sensitivity,0.01105881498492758,-0.05,0,,3.4328290806374584,0.8877874709451703,,,,0.11282924954000018,,
2.0,0.11106369826700035,height_sensitivity,0.01550079577689238,-0.05,0,,3.919969793630407,0.681490169303288,,,,0.11214017898353927,,
2.0,0.10239898218036703,height_sensitivity,0.01957235690056927,-0.05,0,,2.7914464583811855,1.7871491414221907,,,,0.10425271558198561,,
2.0,0.11819646022758712,height_sensitivity,0.018505546254235915,-0.05,0,,3.7797083060909498,1.3484744712912686,,,,0.11963635924124091,,
2.0,0.1186629915405053,height_sensitivity,0.015433734738018368,-0.05,0,,3.8160934515529137,1.1134818806923192,,,,0.11966246583329941,,
2.0,0.0983444767081183,height_sensitivity,0.011288273400433204,-0.05,0,,2.659740241419368,1.18823755212523,,,,0.09899020767407526,,
2.0,0.10927814276111936,height_sensitivity,0.008375146065780019,-0.05,0,,2.9737913747151197,0.6736011708481158,,,,0.10959861110863921,,
2.0,0.08991411653706649,height_sensitivity,0.03196996355220076,-0.05,0,,2.6328748275751392,2.8921411404797084,,,,0.09542864833041606,,
2.0,0.11683788864862721,height_sensitivity,0.0033537258427169207,-0.05,0,,4.263727224972516,0.8387705838606507,,,,0.1168860115706628,,
2.0,0.09331169430302233,height_sensitivity,0.010486869444563559,-0.05,0,,3.7938658591349,0.47669757323663475,,,,0.09389913058409013,,
2.0,0.11730856065665396,height_sensitivity,0.009707816335755877,-0.05,0,,4.46094507915461,1.2506188737415016,,,,0.11770955824122623,,
2.0,0.10541557799308565,height_sensitivity,0.014090624290931303,-0.05,0,,3.986285845948135,1.1950552452846352,,,,0.10635313712591889,,
2.0,0.08206905513090956,height_sensitivity,0.008645677699800309,-0.05,0,,2.4032795828815976,0.5533421411199413,,,,0.08252319403033972,,
2.0,0.10448975937132365,height_sensitivity,0.011250209000067046,-0.05,0,,4.573804141550232,0.7696124204700823,,,,0.10509365830544823,,
2.0,0.115570463259417,height_sensitivity,0.03613538412671791,-0.05,0,,2.0987057333261614,2.815862368875088,,,,0.12108797613298239,,
2.0,0.10067150301030203,height_sensitivity,0.009822535806309226,-0.05,0,,3.7854233477103505,0.7543473802610947,,,,0.10114956118550134,,
2.0,0.11679867737539107,height_sensitivity,0.003488314267966256,-0.05,0,,3.6306909145186874,1.3624323114794663,,,,0.11685075683568671,,
2.0,0.10290493332341488,height_sensitivity,0.013317476820337511,-0.05,0,,2.7347809856827707,0.5038965097233756,,,,0.1037630979257881,,
2.0,0.13079857404913842,height_sensitivity,0.02477026514339437,-0.05,0,,4.525391064527742,2.386108302490669,,,,0.1331233751396125,,
2.0,0.10065790663391727,height_sensitivity,0.012950456188343748,-0.05,0,,3.4559062867872687,0.9065476223071016,,,,0.1014875779758716,,
2.0,0.11612754281939752,height_sensitivity,0.0007159242518855397,-0.05,0,,3.5385267331904213,0.050598877550186216,,,,0.11612974962861775,,
2.0,0.10624718174174763,height_sensitivity,0.026245869868246695,-0.05,0,,4.00301430124191,1.837955829560883,,,,0.10944089415389885,,
2.0,0.10327548286741806,height_sensitivity,0.00158446459858535,-0.05,0,,2.8588478157468638,0.22270625820226542,,,,0.10328763667333342,,
2.0,0.09793399387463375,height_sensitivity,0.017719184165906697,-0.05,0,,3.483003362184321,0.830220251598007,,,,0.09952405057945601,,
2.0,0.09134241308518831,height_sensitivity,0.0022575693795625416,-0.05,0,,2.4126762987384565,0.28950067234947596,,,,0.09137030725420989,,
2.0,0.11040220437441084,height_sensitivity,0.011580212410793982,-0.05,0,,3.9413664683535803,1.0223192265382863,,,,0.11100787382077132,,
2.0,0.11149792828188931,height_sensitivity,0.02039680455403902,-0.05,0,,4.150368974087287,1.6621655063162564,,,,0.11334821413312607,,
2.0,0.0977819697918405,height_sensitivity,0.031995978717764675,-0.05,0,,3.0555727766905663,2.233905802098974,,,,0.10288370264760138,,
2.0,0.11395298383562302,height_sensitivity,0.007221352331458386,-0.05,0,,3.758826395183447,0.004235015049658841,,,,0.11418156792817666,,
2.0,0.10408506261425465,height_sensitivity,0.0016391847995595064,-0.05,0,,3.149067083813362,0.03146613084533101,,,,0.10409796917433317,,
2.0,0.11049410105602808,height_sensitivity,0.03634642063518368,-0.05,0,,4.098728159330186,3.159041395154958,,,,0.1163185654191516,,
2.0,0.10900674072237226,height_sensitivity,0.010470458847680286,-0.05,0,,3.5718980925166726,0.4970731685190515,,,,0.10950844730611177,,
2.0,0.10190650697507664,height_sensitivity,0.005569025688767178,-0.05,0,,2.452308942925918,0.4399174125946672,,,,0.10205856265391695,,
2.0,0.11523382088225587,height_sensitivity,0.012539379421436079,-0.05,0,,3.4855295864442417,0.5865634049571895,,,,0.11591406088735984,,
2.0,0.10929314119830491,height_sensitivity,0.03086191829958375,-0.05,0,,4.876563636389214,1.697940245633447,,,,0.11356693495081567,,
2.0,0.1291713213217638,height_sensitivity,0.004341018304370375,-0.05,0,,3.118285002808768,0.04410382131902679,,,,0.1292442443280521,,
2.0,0.09017744608130451,height_sensitivity,0.0037430742657128713,-0.05,0,,3.0670682906903233,0.012419345697537665,,,,0.09025509618135269,,
2.0,0.1165287029167632,height_sensitivity,0.009634564426014118,-0.05,0,,2.6511952347133723,0.5650442826157587,,,,0.11692631626431355,,
2.0,0.11137731338249579,height_sensitivity,0.0050766769706553925,-0.05,0,,4.252599039219151,0.5546165497622724,,,,0.11149295307492334,,
2.0,0.08814447862859276,height_sensitivity,0.015102520918002548,-0.05,0,,1.7249466216161031,1.0722507833486077,,,,0.08942893967159149,,
2.0,0.12053271444584279,height_sensitivity,0.006083371241897151,-0.05,0,,4.518247375245362,0.4499594970826877,,,,0.12068613282954185,,
2.0,0.09133240372862961,height_sensitivity,0.015755099066639574,-0.05,0,,2.5433281920912054,1.1888029071831738,,,,0.09268134179784528,,
2.0,0.1250561244637729,height_sensitivity,0.010341362283901662,-0.05,0,,4.432177544374935,1.377201104410915,,,,0.12548297908396008,,
2.0,0.11758405293786556,height_sensitivity,0.0032525858655582758,-0.05,0,,3.042352250684939,0.4518251675270051,,,,0.11762903051588752,,
2.0,0.11503808206887589,height_sensitivity,0.025699169109241072,-0.05,0,,2.636296066515167,2.1593538937838446,,,,0.11787369349855291,,
2.0,0.11840275847567394,height_sensitivity,0.03140290397722959,-0.05,0,,3.708188441179615,2.8622013657681293,,,,0.12249634930418081,,
2.0,0.11836120765560176,height_sensitivity,0.013464921403224143,-0.05,0,,4.118773721655483,1.3016079753174665,,,,0.11912463887075371,,
2.0,0.10522435453486789,height_sensitivity,0.01200530982643922,-0.05,0,,4.02279611281269,1.0529440537860921,,,,0.10590699812244879,,
2.0,0.12978670245922008,height_sensitivity,0.001339870437186432,-0.05,0,,3.7765180477704043,0.5234597284913605,,,,0.12979361844107193,,
2.0,0.11114517776640853,height_sensitivity,0.005902466865488081,-0.05,0,,2.8939513443290465,0.8772889886787425,,,,0.11130179538455226,,
2.0,0.09949446280619334,height_sensitivity,0.01022859919469471,-0.05,0,,2.435991067947849,0.7352227310420858,,,,0.10001886007438147,,
2.0,0.1255841503356987,height_sensitivity,0.00039427756745426864,-0.05,0,,3.525776967738278,0.21993190763711823,,,,0.12558476926100381,,
2.0,0.09883659795314403,height_sensitivity,0.014283049443828948,-0.05,0,,1.82763252493805,1.5172388933170566,,,,0.09986329954676192,,
2.0,0.11349287522524576,height_sensitivity,0.02703714174777836,-0.05,0,,3.190134095655625,2.118416475077481,,,,0.11666893228611747,,
2.0,0.10632091495183316,height_sensitivity,0.006417913086932287,-0.05,0,,4.109957041083081,1.1983851934856489,,,,0.10651444298585219,,
2.0,0.12319110387575449,height_sensitivity,0.011029743414652309,-0.05,0,,3.881465699161686,1.1080935950520825,,,,0.12368388461687319,,
2.0,0.1067908154736501,height_sensitivity,0.014251644682757782,-0.05,0,,3.5149279493354513,1.690618757820829,,,,0.10773758696801579,,
2.0,0.1178513953535183,height_sensitivity,0.011024295871619627,-0.05,0,,3.7546730195718148,0.8022991549499068,,,,0.11836590085931117,,
2.0,0.08863122328961026,height_sensitivity,0.013810650397622281,-0.05,0,,2.962342652730375,1.1755904062598006,,,,0.08970076814731352,,
2.0,0.11826436234300641,height_sensitivity,0.012738147383316977,-0.05,0,,2.8505797364362344,1.2468504906680948,,,,0.1189483913264783,,
2.0,0.1043855300383576,height_sensitivity,0.012725635302269176,-0.05,0,,2.5288887099839203,0.962096306434745,,,,0.10515835998737912,,
2.0,0.11410312389446275,height_sensitivity,0.003659187274345485,-0.05,0,,4.553196962207335,0.8080251967101333,,,,0.11416178228279308,,
2.0,0.10835439972606409,height_sensitivity,0.005608638882411404,-0.05,0,,3.464034690632919,0.23464465872714868,,,,0.1084994597687425,,
2.0,0.11989013430713347,height_sensitivity,0.01710341546628495,-0.05,0,,4.539457271493466,2.015289431025593,,,,0.12110396824544957,,
6.0,0.4117090526622267,height_sensitivity,0.002122412065537601,-0.05,0,,1.936408750436272,0.14778116499016392,,,,0.4117145232767531,,
6.0,0.2607410145485183,height_sensitivity,0.053108242917584945,-0.05,0,,1.7169272788668528,4.371484024625914,,,,0.2660946488255332,,
6.0,0.2942646109759064,height_sensitivity,0.0623368713786397,-0.05,0,,1.4709286099912418,5.60258648722845,,,,0.30079485834381975,,
6.0,0.2818837841030124,height_sensitivity,0.0895944765442219,-0.05,0,,0.4977722769452961,7.478126214450754,,,,0.29577971189293367,,
6.0,0.3324747093132361,height_sensitivity,0.03185339476955822,-0.05,0,,0.6308140076137276,3.411572122886014,,,,0.3339971123995927,,
6.0,0.25431207759089425,height_sensitivity,0.015237504715276556,-0.05,0,,1.2102381815498098,0.015916761622634112,,,,0.25476815805462244,,
6.0,0.18564802407993053,height_sensitivity,0.032356689781204775,-0.05,0,,2.585239192865788,2.9283474285696514,,,,0.188446661467853,,
6.0,0.3433289006374647,height_sensitivity,0.02305096878431357,-0.05,0,,1.7370511222488956,2.5409271473163813,,,,0.3441018470959223,,
6.0,0.3482423067884888,height_sensitivity,0.00828801399788838,-0.05,0,,1.1257079977634286,2.0517656452384188,,,,0.3483409183736489,,
6.0,0.3170038067004466,height_sensitivity,0.06487289128791049,-0.05,0,,0.7863363703701433,5.1699591805042076,,,,0.3235736477011488,,
6.0,0.29525798796407177,height_sensitivity,0.04286188641169041,-0.05,0,,1.3092656500398647,2.1783769953038075,,,,0.2983528460788678,,
6.0,0.3595476028120457,height_sensitivity,0.02023120722463974,-0.05,0,,2.5721136575458883,1.6807817416149078,,,,0.36011634291386285,,
6.0,0.23352163549813376,height_sensitivity,0.11872553998367866,-0.05,0,,0.9402118830456376,12.076032528210362,,,,0.2619696701722154,,
6.0,0.1801703221939972,height_sensitivity,0.004307561168639319,-0.05,0,,0.3862270614959628,0.052075215181673684,,,,0.18022180801087956,,
6.0,0.24829075759487917,height_sensitivity,0.03364835137438215,-0.05,0,,0.8559285397256889,2.6939547256557717,,,,0.25056039562798615,,
6.0,0.3567630565185702,height_sensitivity,0.10467141599246427,-0.05,0,,0.6061837156367119,9.680180152643885,,,,0.3718010002976593,,
6.0,0.32531607261099804,height_sensitivity,0.05369624660102498,-0.05,0,,1.479362718975613,3.214922641347954,,,,0.3297178096464949,,
6.0,0.24495922226962197,height_sensitivity,0.0414914950877502,-0.05,0,,1.1070020778219358,2.7717769402543695,,,,0.24844831402035084,,
6.0,0.2347749407432662,height_sensitivity,0.0952736344698772,-0.05,0,,1.0842610236832169,8.434046579276355,,,,0.2533699631489572,,
6.0,0.24442166928630904,height_sensitivity,0.04689564464598865,-0.05,0,,1.0536112514739022,3.0285608829048556,,,,0.24887979810235436,,
6.0,0.27984337688183913,height_sensitivity,0.011792118477469209,-0.05,0,,0.051965045163752194,0.8668531666180854,,,,0.28009171648375775,,
6.0,0.20041685372695106,height_sensitivity,0.019156465801996526,-0.05,0,,0.1090201468922712,0.7260509135015809,,,,0.20133028942469924,,
6.0,0.34472325820037675,height_sensitivity,0.05423487856562907,-0.05,0,,2.356793276084079,3.2848080741331955,,,,0.3489635321882677,,
6.0,0.3010836921570119,height_sensitivity,0.06233932797817678,-0.05,0,,1.5287889485051762,4.890763547302043,,,,0.3074696432099745,,
6.0,0.2875488877220702,height_sensitivity,0.046327669740780494,-0.05,0,,1.4566960334363872,2.892946325389147,,,,0.29125695839552157,,
6.0,0.36624395821265576,height_sensitivity,0.0362624229323812,-0.05,0,,2.1499365367100594,2.541477364378835,,,,0.3680347812968231,,
6.0,0.24126330599091617,height_sensitivity,0.003441398385351401,-0.05,0,,0.9164507559708606,0.42323030452598687,,,,0.24128784892843888,,
6.0,0.2519920844690944,height_sensitivity,0.092172315047513,-0.05,0,,1.6201265972333978,7.9733941709126555,,,,0.2683202308740382,,
6.0,0.21511023884116387,height_sensitivity,0.012459453536122853,-0.05,0,,1.2550196341521298,2.1256271403639175,,,,0.21547077026065825,,
6.0,0.3589694624337936,height_sensitivity,0.03683233055706042,-0.05,0,,1.4909182995155312,2.810018860129361,,,,0.3608541194641836,,
6.0,0.21921537576492156,height_sensitivity,0.0075342376195417175,-0.05,0,,2.6353669864225564,0.08912404113584671,,,,0.2193448100782498,,
6.0,0.1532973984708219,height_sensitivity,0.0968536101576628,-0.05,0,,0.4768382400919342,8.47058588634593,,,,0.18133040059100536,,
6.0,0.31123864140532564,height_sensitivity,0.01106680418677484,-0.05,0,,2.3574703626219042,1.1186912235315276,,,,0.31143533206548885,,
6.0,0.15187623730333843,height_sensitivity,0.07851622807649976,-0.05,0,,1.2154168519395525,6.967367827614623,,,,0.17097131200520424,,
6.0,0.20878311159999718,height_sensitivity,0.0031388170644944154,-0.05,0,,0.5481139050096858,0.9345295304106571,,,,0.20880670454260142,,
6.0,0.2379818759940635,height_sensitivity,0.08614170063596009,-0.05,0,,0.6610695345526377,7.573573418122322,,,,0.253092405832552,,
6.0,0.2504161716485793,height_sensitivity,0.025350240958117505,-0.05,0,,2.27963377448713,3.027654394191046,,,,0.25169603441406335,,
6.0,0.307386736133048,height_sensitivity,0.09412610403250968,-0.05,0,,1.0667802989028496,8.31612364311593,,,,0.3214752385656894,,
6.0,0.25571929601110455,height_sensitivity,0.07270738762053915,-0.05,0,,1.1739016596046408,7.539592771280638,,,,0.26585470198403155,,
6.0,0.24233423011207922,height_sensitivity,0.10681968199553114,-0.05,0,,0.47227177898355743,10.303705193018857,,,,0.26483263308293514,,
6.0,0.281813418966375,height_sensitivity,0.014762878808543335,-0.05,0,,1.8496472303548601,1.1908470241260432,,,,0.28219983292027895,,
6.0,0.30457652489204357,height_sensitivity,0.01711457144100982,-0.05,0,,1.2787495853243307,2.0282538729625514,,,,0.30505699151293525,,
6.0,0.13927177756745035,height_sensitivity,0.05217000660034259,-0.05,0,,1.2821989824110154,5.0731874911405725,,,,0.14872235075965265,,
6.0,0.2366556342524433,height_sensitivity,0.07659005745309162,-0.05,0,,1.231534648763679,7.387214983247247,,,,0.24874068047686548,,
6.0,0.27537332662262237,height_sensitivity,0.140983410552136,-0.05,0,,0.9657354036498271,13.194092365692711,,,,0.3093651419700054,,
6.0,0.26545541371665937,height_sensitivity,0.11729204098048797,-0.05,0,,1.677462253275946,9.34801793155816,,,,0.290213713578203,,
6.0,0.24367564282098542,height_sensitivity,0.03357424815499044,-0.05,0,,1.3684560240363488,2.216812598997933,,,,0.24597774095107333,,
6.0,0.30019456094953156,height_sensitivity,0.016240712767990228,-0.05,0,,1.3917669685104685,1.513538110364209,,,,0.30063355630217725,,
6.0,0.2908527723414265,height_sensitivity,0.17518375598229333,-0.05,0,,0.8919194924456161,16.63163870743429,,,,0.33953598268630875,,
6.0,0.23567526276644646,height_sensitivity,0.09738772943755991,-0.05,0,,1.5183581267270427,8.63393559458288,,,,0.25500431236556953,,
6.0,0.23077605294051207,height_sensitivity,0.06511974468743491,-0.05,0,,1.7678944265132113,6.689451450467061,,,,0.23978775564852917,,
6.0,0.2835935210587852,height_sensitivity,0.055840324974289555,-0.05,0,,2.632056522841497,4.623816419330552,,,,0.28903879857166914,,
6.0,0.252971853697014,height_sensitivity,0.03117712562686255,-0.05,0,,1.7051754463772877,1.8427227031090467,,,,0.2548858017333579,,
6.0,0.3327419790839068,height_sensitivity,0.023615623439050434,-0.05,0,,1.1411750544409462,2.420107555016841,,,,0.33357895964087736,,
6.0,0.23660324500080243,height_sensitivity,0.05731190475602124,-0.05,0,,2.144336166208069,5.81212714305218,,,,0.24344557907604933,,
6.0,0.2601030339808297,height_sensitivity,0.08467134058416027,-0.05,0,,0.891179310291189,8.147808948781147,,,,0.2735376102153989,,
6.0,0.29668576672240743,height_sensitivity,0.004248322214574081,-0.05,0,,1.1550905044928947,1.0172147894806187,,,,0.2967161815899187,,
6.0,0.25721012263370824,height_sensitivity,0.055542279650944666,-0.05,0,,1.594487927624319,4.854263021815171,,,,0.2631387314974194,,
6.0,0.30813383625706336,height_sensitivity,0.06943264017421114,-0.05,0,,0.6839883400942577,7.529833220216091,,,,0.3158597039320721,,
6.0,0.23458811615991948,height_sensitivity,0.08856089851334253,-0.05,0,,1.3376981529220973,7.680190618809547,,,,0.2507481146269109,,
6.0,0.29678756144109997,height_sensitivity,0.018624187750009978,-0.05,0,,1.3576445811358286,1.69071536752449,,,,0.29737134528313636,,
6.0,0.29411846487757387,height_sensitivity,0.10859165332033886,-0.05,0,,1.8895898890817577,10.034310620532068,,,,0.31352482924448793,,
6.0,0.2556121406554279,height_sensitivity,0.010315368157012414,-0.05,0,,1.8083067831407071,1.3574578787978169,,,,0.2558201971515638,,
6.0,0.30044086671320347,height_sensitivity,0.032008244549715924,-0.05,0,,0.3522301326004805,1.260907906658531,,,,0.30214109636151004,,
6.0,0.23861772337397014,height_sensitivity,0.14712475875446424,-0.05,0,,0.9698777522538441,13.536038857207899,,,,0.28032857961102686,,
